Model:	LI-7810
SN:	TG10-01166
Software Version:	2.0.22
Timestamp:	2021-04-08 14:26:25
Timezone:	Europe/Berlin
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag	date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1617885227	531086921	1781	256	2021-04-08	14:33:47	nan	nan	nan	101.478	29.8681	101.536	43.5378	0	0	30.7461	-16000	0	23.6297	137
DATA	1617885229	31086921	1787	256	2021-04-08	14:33:49	nan	nan	nan	101.478	29.8956	101.535	43.5375	0	0	30.7738	-16000	0	23.6305	 92
DATA	1617885231	531086921	1797	256	2021-04-08	14:33:51	nan	nan	nan	101.476	29.9391	101.533	43.5378	0	0	30.8188	-16000	0	23.6305	125
DATA	1617885232	531086921	1801	256	2021-04-08	14:33:52	nan	nan	nan	101.477	29.9531	101.533	43.5378	0	0	30.8331	-16000	0	23.6301	 96
DATA	1617885234	30778884	1807	256	2021-04-08	14:33:54	nan	nan	nan	101.477	29.9855	101.532	43.5378	0	0	30.8651	-16000	0	23.6297	 95
DATA	1617885235	530778884	1813	256	2021-04-08	14:33:55	nan	nan	nan	101.476	30.0133	101.532	43.5378	0	0	30.8931	-16000	0	23.6305	109
DATA	1617885237	530778884	1821	256	2021-04-08	14:33:57	nan	nan	nan	101.476	30.0448	101.532	43.5378	0	0	30.9253	-16000	0	23.6301	115
DATA	1617885239	30778884	1827	256	2021-04-08	14:33:59	nan	nan	nan	101.476	30.0751	101.532	43.5378	0	0	30.9563	-16000	0	23.6297	 87
DATA	1617885240	530778884	1833	256	2021-04-08	14:34:00	nan	nan	nan	101.475	30.1022	101.532	43.5378	0	0	30.984	-16000	0	23.6297	 57
DATA	1617885241	780459880	1838	256	2021-04-08	14:34:01	nan	nan	nan	101.474	30.1274	101.53	43.5378	0	0	31.0087	-16000	0	23.6297	 64
DATA	1617885242	780459880	1842	256	2021-04-08	14:34:02	nan	nan	nan	101.475	30.1395	101.53	43.5378	0	0	31.0211	-16000	0	23.6301	 41
DATA	1617885245	30459880	1851	256	2021-04-08	14:34:05	nan	nan	nan	101.476	30.1875	101.528	43.5378	0	0	31.0699	-16000	0	23.6297	 80
DATA	1617885246	280459880	1856	256	2021-04-08	14:34:06	nan	nan	nan	101.472	30.2091	101.53	43.5378	0	0	31.0914	-16000	0	23.6297	 64
DATA	1617885247	530459880	1861	256	2021-04-08	14:34:07	nan	nan	nan	101.474	30.23	101.528	43.5378	0	0	31.1129	-16000	0	23.6297	 13
DATA	1617885248	780150890	1866	256	2021-04-08	14:34:08	nan	nan	nan	101.472	30.2541	101.528	43.5378	0	0	31.1383	-16000	0	23.6297	119
DATA	1617885250	30150890	1871	256	2021-04-08	14:34:10	nan	nan	nan	101.472	30.2757	101.528	43.5378	0	0	31.1597	-16000	0	23.6281	 50
DATA	1617885251	280150890	1876	256	2021-04-08	14:34:11	nan	nan	nan	101.471	30.3005	101.527	43.5378	0	0	31.1845	-16000	0	23.6297	100
DATA	1617885252	530150890	1881	256	2021-04-08	14:34:12	nan	nan	nan	101.472	30.3221	101.527	43.5378	0	0	31.2059	-16000	0	23.6281	 88
DATA	1617885257	529927015	1901	256	2021-04-08	14:34:17	nan	nan	nan	101.469	30.4051	101.523	43.5378	0	0	31.2897	-16000	0	23.6297	121
DATA	1617885259	529927015	1909	256	2021-04-08	14:34:19	nan	nan	nan	101.47	30.4415	101.525	43.5378	0	0	31.327	-16000	0	23.6305	 11
DATA	1617885260	29927015	1911	256	2021-04-08	14:34:20	nan	nan	nan	101.47	30.4552	101.526	43.5378	0	0	31.3406	-16000	0	23.6289	254
DATA	1617885262	529927015	1921	256	2021-04-08	14:34:22	nan	nan	nan	101.47	30.5012	101.523	43.5378	0	0	31.3865	-16000	0	23.6289	 54
DATA	1617885263	529510021	1925	256	2021-04-08	14:34:23	nan	nan	nan	101.469	30.5149	101.524	43.5378	0	0	31.4	-16000	0	23.6305	196
DATA	1617885264	29510021	1927	256	2021-04-08	14:34:24	nan	nan	nan	101.468	30.5283	101.523	43.5378	0	0	31.4138	-16000	0	23.6297	 54
DATA	1617885267	529510021	1941	256	2021-04-08	14:34:27	nan	nan	nan	101.467	30.5906	101.522	43.5378	0	0	31.4772	-16000	0	23.6305	103
DATA	1617885273	529295921	1965	256	2021-04-08	14:34:33	nan	nan	nan	101.466	30.694	101.518	43.5378	0	0	31.5802	-16000	0	23.6301	 68
DATA	1617885274	29295921	1967	256	2021-04-08	14:34:34	nan	nan	nan	101.464	30.7077	101.518	43.5378	0	0	31.5938	-16000	0	23.6289	 92
DATA	1617885275	279295921	1972	256	2021-04-08	14:34:35	nan	nan	nan	101.462	30.7311	101.517	43.5378	0	0	31.6182	-16000	0	23.6281	117
DATA	1617885276	29295921	1975	256	2021-04-08	14:34:36	nan	nan	nan	101.463	30.7418	101.516	43.5378	0	0	31.6288	-16000	0	23.6297	 89
DATA	1617885279	778942108	1990	256	2021-04-08	14:34:39	nan	nan	nan	101.461	30.81	101.515	43.5378	0	0	31.6966	-16000	0	23.6302	 27
DATA	1617885282	28942108	1999	256	2021-04-08	14:34:42	nan	nan	nan	101.461	30.8537	101.513	43.5378	0	0	31.7404	-16000	0	23.6281	 66
DATA	1617885283	528942108	2005	256	2021-04-08	14:34:43	nan	nan	nan	101.462	30.8788	101.514	43.5375	0	0	31.766	-16000	0	23.6297	 70
DATA	1617885284	528942108	2009	256	2021-04-08	14:34:44	nan	nan	nan	101.461	30.8923	101.515	43.5378	0	0	31.7793	-16000	0	23.6297	125
DATA	1617885285	28942108	2011	256	2021-04-08	14:34:45	nan	nan	nan	101.462	30.9061	101.515	43.5378	0	0	31.7933	-16000	0	23.6281	 51
DATA	1617885286	778537034	2018	256	2021-04-08	14:34:46	nan	nan	nan	101.463	30.9358	101.513	43.5378	0	0	31.8237	-16000	0	23.6297	131
DATA	1617885287	528537034	2021	256	2021-04-08	14:34:47	nan	nan	nan	101.461	30.9486	101.513	43.5378	0	0	31.8369	-16000	0	23.6292	121
DATA	1617885288	528537034	2025	256	2021-04-08	14:34:48	nan	nan	nan	101.461	30.9654	101.513	43.5378	0	0	31.8529	-16000	0	23.6297	127
DATA	1617885290	278537034	2032	256	2021-04-08	14:34:50	nan	nan	nan	101.456	30.9976	101.509	43.5378	0	0	31.8852	-16000	0	23.6297	128
DATA	1617885291	778537034	2038	256	2021-04-08	14:34:51	nan	nan	nan	101.455	31.0273	101.507	43.5375	0	0	31.9151	-16000	0	23.6297	110
DATA	1617885292	528537034	2041	256	2021-04-08	14:34:52	nan	nan	nan	101.455	31.0389	101.506	43.5376	0	0	31.9265	-16000	0	23.6287	112
DATA	1617885293	528224945	2045	256	2021-04-08	14:34:53	nan	nan	nan	101.454	31.0544	101.506	43.5378	0	0	31.942	-16000	0	23.6293	 58
DATA	1617885294	528224945	2049	256	2021-04-08	14:34:54	nan	nan	nan	101.455	31.0723	101.506	43.5378	0	0	31.9605	-16000	0	23.6293	117
DATA	1617885295	278224945	2052	256	2021-04-08	14:34:55	nan	nan	nan	101.455	31.0879	101.506	43.5378	0	0	31.9763	-16000	0	23.6292	131
DATA	1617885296	278224945	2056	256	2021-04-08	14:34:56	nan	nan	nan	101.455	31.1039	101.506	43.5378	0	0	31.9926	-16000	0	23.6297	132
DATA	1617885297	528224945	2061	256	2021-04-08	14:34:57	nan	nan	nan	101.456	31.135	101.507	43.5378	0	0	32.0222	-16000	0	23.6281	 52
DATA	1617885298	528224945	2065	256	2021-04-08	14:34:58	nan	nan	nan	101.455	31.144	101.506	43.5378	0	0	32.0317	-16000	0	23.6289	 69
DATA	1617885300	28224945	2071	256	2021-04-08	14:35:00	nan	nan	nan	101.455	31.1757	101.506	43.5378	0	0	32.0631	-16000	0	23.6289	 43
DATA	1617885301	27909994	2075	256	2021-04-08	14:35:01	nan	nan	nan	101.456	31.189	101.506	43.5378	0	0	32.0768	-16000	0	23.6285	 20
DATA	1617885302	527909994	2081	256	2021-04-08	14:35:02	nan	nan	nan	101.455	31.2206	101.504	43.5378	0	0	32.1082	-16000	0	23.6289	103
DATA	1617885303	27909994	2083	256	2021-04-08	14:35:03	nan	nan	nan	101.453	31.2297	101.505	43.5378	0	0	32.1176	-16000	0	23.6281	 59
DATA	1617885305	277909994	2092	256	2021-04-08	14:35:05	nan	nan	nan	101.453	31.273	101.505	43.5378	0	0	32.1623	-16000	0	23.6297	 66
DATA	1617885306	27909994	2095	256	2021-04-08	14:35:06	nan	nan	nan	101.453	31.2812	101.504	43.5378	0	0	32.1699	-16000	0	23.6281	 70
DATA	1617885307	527909994	2101	256	2021-04-08	14:35:07	nan	nan	nan	101.453	31.3104	101.504	43.5378	0	0	32.198	-16000	0	23.6289	 61
DATA	1617885308	527581930	2105	256	2021-04-08	14:35:08	nan	nan	nan	101.452	31.3235	101.503	43.5378	0	0	32.2113	-16000	0	23.6289	 93
DATA	1617885310	777581930	2114	256	2021-04-08	14:35:10	nan	nan	nan	101.449	31.3705	101.499	43.5378	0	0	32.2577	-16000	0	23.6281	114
DATA	1617885311	27581930	2115	256	2021-04-08	14:35:11	nan	nan	nan	101.449	31.3757	101.5	43.5378	0	0	32.2642	-16000	0	23.6266	203
DATA	1617885312	527581930	2121	256	2021-04-08	14:35:12	nan	nan	nan	101.447	31.4001	101.5	43.5378	0	0	32.2882	-16000	0	23.6281	239
DATA	1617885313	777581930	2126	256	2021-04-08	14:35:13	nan	nan	nan	101.449	31.4239	101.502	43.5378	0	0	32.3122	-16000	0	23.6281	 98
DATA	1617885315	277581930	2132	256	2021-04-08	14:35:15	nan	nan	nan	101.45	31.4482	101.5	43.5378	0	0	32.3365	-16000	0	23.6289	213
DATA	1617885316	527245998	2137	256	2021-04-08	14:35:16	nan	nan	nan	101.451	31.4733	101.502	43.5378	0	0	32.3602	-16000	0	23.6281	105
DATA	1617885317	527245998	2141	256	2021-04-08	14:35:17	nan	nan	nan	101.451	31.485	101.502	43.5378	0	0	32.3725	-16000	0	23.6285	 64
DATA	1617885318	527245998	2145	256	2021-04-08	14:35:18	nan	nan	nan	101.451	31.503	101.501	43.5378	0	0	32.3907	-16000	0	23.6285	 62
DATA	1617885321	277245998	2156	256	2021-04-08	14:35:21	nan	nan	nan	101.451	31.555	101.5	43.5378	0	0	32.4423	-16000	0	23.6292	212
DATA	1617885322	527245998	2161	256	2021-04-08	14:35:22	nan	nan	nan	101.451	31.5812	101.502	43.5378	0	0	32.4691	-16000	0	23.6281	104
DATA	1617885323	526936054	2165	256	2021-04-08	14:35:23	nan	nan	nan	101.451	31.5922	101.501	43.5378	0	0	32.4801	-16000	0	23.6293	 96
DATA	1617885324	276936054	2168	256	2021-04-08	14:35:24	nan	nan	nan	101.45	31.6072	101.5	43.5378	0	0	32.4948	-16000	0	23.6276	223
DATA	1617885325	276936054	2172	256	2021-04-08	14:35:25	nan	nan	nan	101.449	31.6232	101.499	43.5378	0	0	32.5109	-16000	0	23.6289	125
DATA	1617885326	526936054	2177	256	2021-04-08	14:35:26	nan	nan	nan	101.449	31.6533	101.499	43.5378	0	0	32.5404	-16000	0	23.6281	124
DATA	1617885327	526936054	2181	256	2021-04-08	14:35:27	nan	nan	nan	101.45	31.6642	101.497	43.5375	0	0	32.5511	-16000	0	23.6285	 64
DATA	1617885328	776936054	2186	256	2021-04-08	14:35:28	nan	nan	nan	101.449	31.6923	101.499	43.5371	0	0	32.58	-16000	0	23.6281	 35
DATA	1617885329	276936054	2188	256	2021-04-08	14:35:29	nan	nan	nan	101.448	31.7004	101.498	43.5378	0	0	32.5868	-16000	0	23.6281	140
DATA	1617885330	526936054	2193	256	2021-04-08	14:35:30	nan	nan	nan	101.444	31.7261	101.497	43.5378	0	0	32.6124	-16000	0	23.6297	111
DATA	1617885332	526593923	2201	256	2021-04-08	14:35:32	nan	nan	nan	101.446	31.7525	101.495	43.5378	0	0	32.6399	-16000	0	23.6289	127
DATA	1617885333	526593923	2205	256	2021-04-08	14:35:33	nan	nan	nan	101.446	31.7702	101.494	43.5378	0	0	32.6579	-16000	0	23.6289	129
DATA	1617885335	526593923	2213	256	2021-04-08	14:35:35	nan	nan	nan	101.444	31.8073	101.493	43.5377	0	0	32.6937	-16000	0	23.6285	124
DATA	1617885336	526593923	2217	256	2021-04-08	14:35:36	nan	nan	nan	101.444	31.8253	101.493	43.5378	0	0	32.7114	-16000	0	23.6285	119
DATA	1617885337	526593923	2221	256	2021-04-08	14:35:37	nan	nan	nan	101.443	31.8433	101.493	43.5378	0	0	32.7294	-16000	0	23.6285	124
DATA	1617885339	276303052	2228	256	2021-04-08	14:35:39	nan	nan	nan	101.444	31.8772	101.493	43.5376	0	0	32.7632	-16000	0	23.6287	122
DATA	1617885341	26303052	2235	256	2021-04-08	14:35:41	nan	nan	nan	101.443	31.907	101.49	43.5376	0	0	32.7934	-16000	0	23.6276	202
DATA	1617885343	276303052	2244	256	2021-04-08	14:35:43	nan	nan	nan	101.443	31.9508	101.492	43.5371	0	0	32.8372	-16000	0	23.6281	 97
DATA	1617885346	276055097	2256	256	2021-04-08	14:35:46	nan	nan	nan	101.441	31.9994	101.49	43.5378	0	0	32.8848	-16000	0	23.6281	 91
DATA	1617885348	526055097	2265	256	2021-04-08	14:35:48	nan	nan	nan	101.441	32.0468	101.489	43.5378	0	0	32.9325	-16000	0	23.6281	128
DATA	1617885350	276055097	2272	256	2021-04-08	14:35:50	nan	nan	nan	101.439	32.0721	101.488	43.5378	0	0	32.9575	-16000	0	23.6287	125
DATA	1617885351	776055097	2278	256	2021-04-08	14:35:51	nan	nan	nan	101.439	32.101	101.487	43.5375	0	0	32.9865	-16000	0	23.6289	 82
DATA	1617885355	275676012	2292	256	2021-04-08	14:35:55	nan	nan	nan	101.439	32.1643	101.488	43.5378	0	0	33.0487	-16000	0	23.6281	124
DATA	1617885357	525676012	2301	256	2021-04-08	14:35:57	nan	nan	nan	101.439	32.2065	101.487	43.5378	0	0	33.0898	-16000	0	23.6281	121
DATA	1617885358	525676012	2305	256	2021-04-08	14:35:58	nan	nan	nan	101.439	32.2167	101.486	43.5375	0	0	33.1004	-16000	0	23.6281	106
DATA	1617885359	525676012	2309	256	2021-04-08	14:35:59	nan	nan	nan	101.438	32.2345	101.486	43.5378	0	0	33.1185	-16000	0	23.6277	127
DATA	1617885360	525676012	2313	256	2021-04-08	14:36:00	nan	nan	nan	101.437	32.2523	101.485	43.5377	0	0	33.1366	-16000	0	23.6281	 92
DATA	1617885362	525288105	2321	256	2021-04-08	14:36:02	nan	nan	nan	101.435	32.2884	101.482	43.5378	0	0	33.1724	-16000	0	23.6289	109
DATA	1617885363	25288105	2323	256	2021-04-08	14:36:03	nan	nan	nan	101.434	32.3025	101.482	43.5378	0	0	33.1853	-16000	0	23.6273	 43
DATA	1617885364	275288105	2328	256	2021-04-08	14:36:04	nan	nan	nan	101.434	32.3265	101.481	43.5378	0	0	33.209	-16000	0	23.6281	 55
DATA	1617885365	25288105	2331	256	2021-04-08	14:36:05	nan	nan	nan	101.434	32.3358	101.482	43.5376	0	0	33.2191	-16000	0	23.6281	 48
DATA	1617885368	525079965	2345	256	2021-04-08	14:36:08	nan	nan	nan	101.435	32.3988	101.481	43.5378	0	0	33.2818	-16000	0	23.6289	149
DATA	1617885369	275079965	2348	256	2021-04-08	14:36:09	nan	nan	nan	101.434	32.4105	101.481	43.5378	0	0	33.2936	-16000	0	23.6281	130
DATA	1617885370	25079965	2351	256	2021-04-08	14:36:10	nan	nan	nan	101.434	32.4233	101.481	43.5376	0	0	33.3061	-16000	0	23.6271	 42
DATA	1617885372	275079965	2360	256	2021-04-08	14:36:12	nan	nan	nan	101.433	32.4698	101.482	43.5378	0	0	33.3514	-16000	0	23.6281	122
DATA	1617885374	275079965	2368	256	2021-04-08	14:36:14	nan	nan	nan	101.434	32.497	101.481	43.5378	0	0	33.3789	-16000	0	23.6281	 93
DATA	1617885377	524697065	2381	256	2021-04-08	14:36:17	nan	nan	nan	101.431	32.5618	101.477	43.5378	0	0	33.4427	-16000	0	23.6281	128
DATA	1617885380	774697065	2394	256	2021-04-08	14:36:20	nan	nan	nan	101.431	32.6182	101.477	43.5371	0	0	33.4996	-16000	0	23.6281	128
DATA	1617885382	524697065	2401	256	2021-04-08	14:36:22	nan	nan	nan	101.43	32.6456	101.476	43.5378	0	0	33.5262	-16000	0	23.6287	 68
DATA	1617885387	274346113	2420	256	2021-04-08	14:36:27	nan	nan	nan	101.427	32.7297	101.471	43.5378	0	0	33.6092	-16000	0	23.6281	115
DATA	1617885388	774346113	2426	256	2021-04-08	14:36:28	nan	nan	nan	101.426	32.7585	101.472	43.5378	0	0	33.6381	-16000	0	23.6266	132
DATA	1617885390	524346113	2433	256	2021-04-08	14:36:30	nan	nan	nan	101.426	32.7876	101.47	43.5378	0	0	33.6666	-16000	0	23.6281	 65
DATA	1617885392	774005889	2442	256	2021-04-08	14:36:32	nan	nan	nan	101.425	32.8301	101.471	43.5378	0	0	33.7086	-16000	0	23.6281	117
DATA	1617885393	524005889	2445	256	2021-04-08	14:36:33	nan	nan	nan	101.426	32.8403	101.47	43.5378	0	0	33.7183	-16000	0	23.6276	 72
DATA	1617885394	774005889	2450	256	2021-04-08	14:36:34	nan	nan	nan	101.423	32.8664	101.471	43.5378	0	0	33.7436	-16000	0	23.6281	129
DATA	1617885395	774005889	2454	256	2021-04-08	14:36:35	nan	nan	nan	101.424	32.8777	101.469	43.5378	0	0	33.7554	-16000	0	23.6277	154
DATA	1617885396	274005889	2456	256	2021-04-08	14:36:36	nan	nan	nan	101.425	32.891	101.468	43.5378	0	0	33.7685	-16000	0	23.6281	 94
DATA	1617885398	24005889	2463	256	2021-04-08	14:36:38	nan	nan	nan	101.422	32.9202	101.467	43.5378	0	0	33.7984	-16000	0	23.6281	 82
DATA	1617885402	523682117	2481	256	2021-04-08	14:36:42	nan	nan	nan	101.422	33.0014	101.467	43.5378	0	0	33.8778	-16000	0	23.6281	105
DATA	1617885403	523682117	2485	256	2021-04-08	14:36:43	nan	nan	nan	101.421	33.0147	101.466	43.5378	0	0	33.8909	-16000	0	23.6273	113
DATA	1617885404	23682117	2487	256	2021-04-08	14:36:44	nan	nan	nan	101.421	33.028	101.467	43.5378	0	0	33.904	-16000	0	23.6266	212
DATA	1617885406	273381948	2496	256	2021-04-08	14:36:46	nan	nan	nan	101.421	33.0711	101.466	43.5371	0	0	33.9467	-16000	0	23.6281	120
DATA	1617885407	523381948	2501	256	2021-04-08	14:36:47	nan	nan	nan	101.42	33.0918	101.466	43.5378	0	0	33.9674	-16000	0	23.6266	 77
DATA	1617885408	23381948	2503	256	2021-04-08	14:36:48	nan	nan	nan	101.421	33.0976	101.464	43.5375	0	0	33.9732	-16000	0	23.6266	 71
DATA	1617885411	273381948	2516	256	2021-04-08	14:36:51	nan	nan	nan	101.421	33.1578	101.464	43.5378	0	0	34.0315	-16000	0	23.6281	106
DATA	1617885412	273381948	2520	256	2021-04-08	14:36:52	nan	nan	nan	101.42	33.1692	101.464	43.5378	0	0	34.0434	-16000	0	23.6281	 53
DATA	1617885413	523046016	2525	256	2021-04-08	14:36:53	nan	nan	nan	101.42	33.1993	101.464	43.5378	0	0	34.0722	-16000	0	23.6281	 46
DATA	1617885417	523046016	2541	256	2021-04-08	14:36:57	nan	nan	nan	101.417	33.2608	101.462	43.5377	0	0	34.1343	-16000	0	23.6273	 98
DATA	1617885422	22828102	2559	256	2021-04-08	14:37:02	nan	nan	nan	101.414	33.3456	101.459	43.5378	0	0	34.2171	-16000	0	23.6273	 50
DATA	1617885423	772828102	2566	256	2021-04-08	14:37:03	nan	nan	nan	101.415	33.3743	101.459	43.5378	0	0	34.2458	-16000	0	23.6271	116
DATA	1617885425	772828102	2574	256	2021-04-08	14:37:05	nan	nan	nan	101.414	33.4059	101.458	43.5378	0	0	34.2771	-16000	0	23.6281	117
DATA	1617885426	522828102	2577	256	2021-04-08	14:37:06	nan	nan	nan	101.416	33.4215	101.458	43.5378	0	0	34.2932	-16000	0	23.6276	114
DATA	1617885427	272828102	2580	256	2021-04-08	14:37:07	nan	nan	nan	101.415	33.4342	101.458	43.5378	0	0	34.3055	-16000	0	23.6276	109
DATA	1617885428	772394895	2586	256	2021-04-08	14:37:08	nan	nan	nan	101.414	33.4643	101.458	43.5378	0	0	34.3345	-16000	0	23.6281	140
DATA	1617885431	272394895	2596	256	2021-04-08	14:37:11	nan	nan	nan	101.413	33.5084	101.456	43.5378	0	0	34.3778	-16000	0	23.6273	132
DATA	1617885432	272394895	2600	256	2021-04-08	14:37:12	nan	nan	nan	101.413	33.5213	101.456	43.5377	0	0	34.3907	-16000	0	23.6277	111
DATA	1617885434	22394895	2607	256	2021-04-08	14:37:14	nan	nan	nan	101.412	33.5529	101.455	43.5378	0	0	34.4217	-16000	0	23.6271	 65
DATA	1617885435	522394895	2613	256	2021-04-08	14:37:15	nan	nan	nan	101.411	33.5815	101.455	43.5378	0	0	34.4509	-16000	0	23.6281	119
DATA	1617885436	22056102	2615	256	2021-04-08	14:37:16	nan	nan	nan	101.411	33.5905	101.456	43.5378	0	0	34.4599	-16000	0	23.6266	 59
DATA	1617885437	22056102	2619	256	2021-04-08	14:37:17	nan	nan	nan	101.411	33.6036	101.453	43.5378	0	0	34.4729	-16000	0	23.627	  0
DATA	1617885438	272056102	2624	256	2021-04-08	14:37:18	nan	nan	nan	101.411	33.6342	101.453	43.5378	0	0	34.5017	-16000	0	23.6281	 94
DATA	1617885440	772056102	2634	256	2021-04-08	14:37:20	nan	nan	nan	101.411	33.6753	101.453	43.5378	0	0	34.5427	-16000	0	23.6266	100
DATA	1617885441	272056102	2636	256	2021-04-08	14:37:21	nan	nan	nan	101.41	33.6837	101.452	43.5378	0	0	34.5511	-16000	0	23.6273	 44
DATA	1617885442	272056102	2640	256	2021-04-08	14:37:22	nan	nan	nan	101.41	33.6954	101.453	43.5378	0	0	34.5626	-16000	0	23.627	254
DATA	1617885446	521747112	2657	256	2021-04-08	14:37:26	nan	nan	nan	101.408	33.7779	101.451	43.5378	0	0	34.6446	-16000	0	23.6266	132
DATA	1617885447	271747112	2660	256	2021-04-08	14:37:27	nan	nan	nan	101.409	33.7861	101.45	43.5378	0	0	34.6517	-16000	0	23.6271	 69
DATA	1617885451	271522998	2676	256	2021-04-08	14:37:31	nan	nan	nan	101.409	33.8532	101.449	43.5378	0	0	34.718	-16000	0	23.6273	 82
DATA	1617885454	21522998	2687	256	2021-04-08	14:37:34	nan	nan	nan	101.407	33.9036	101.449	43.5378	0	0	34.7672	-16000	0	23.6271	 85
DATA	1617885459	21239042	2707	256	2021-04-08	14:37:39	nan	nan	nan	101.406	33.9894	101.446	43.5378	0	0	34.852	-16000	0	23.6277	 32
DATA	1617885461	771239042	2718	256	2021-04-08	14:37:41	nan	nan	nan	101.405	34.039	101.446	43.5378	0	0	34.9007	-16000	0	23.6271	 57
DATA	1617885462	271239042	2720	256	2021-04-08	14:37:42	nan	nan	nan	101.405	34.0502	101.447	43.5378	0	0	34.9117	-16000	0	23.6266	 97
DATA	1617885465	521239042	2733	256	2021-04-08	14:37:45	nan	nan	nan	101.403	34.1104	101.446	43.5378	0	0	34.9711	-16000	0	23.6281	 98
DATA	1617885466	520740032	2737	256	2021-04-08	14:37:46	nan	nan	nan	101.404	34.121	101.445	43.5378	0	0	34.9815	-16000	0	23.627	  4
DATA	1617885470	520740032	2753	256	2021-04-08	14:37:50	nan	nan	nan	101.402	34.1899	101.443	43.5378	0	0	35.0488	-16000	0	23.627	 57
DATA	1617885471	770740032	2758	256	2021-04-08	14:37:51	nan	nan	nan	101.403	34.2184	101.444	43.5378	0	0	35.0779	-16000	0	23.6266	117
DATA	1617885473	770467042	2766	256	2021-04-08	14:37:53	nan	nan	nan	101.402	34.2465	101.441	43.5378	0	0	35.1052	-16000	0	23.627	 57
DATA	1617885474	520467042	2769	256	2021-04-08	14:37:54	nan	nan	nan	101.401	34.2617	101.442	43.5378	0	0	35.1205	-16000	0	23.6276	108
DATA	1617885475	270467042	2772	256	2021-04-08	14:37:55	nan	nan	nan	101.401	34.2755	101.442	43.5378	0	0	35.1337	-16000	0	23.6266	114
DATA	1617885476	20467042	2775	256	2021-04-08	14:37:56	nan	nan	nan	101.401	34.2878	101.441	43.5376	0	0	35.1453	-16000	0	23.626	 12
DATA	1617885477	520467042	2781	256	2021-04-08	14:37:57	nan	nan	nan	101.4	34.3164	101.441	43.5378	0	0	35.1726	-16000	0	23.6273	 13
DATA	1617885478	270467042	2784	256	2021-04-08	14:37:58	nan	nan	nan	101.402	34.3264	101.441	43.5378	0	0	35.1837	-16000	0	23.6271	120
DATA	1617885480	520467042	2793	256	2021-04-08	14:38:00	nan	nan	nan	101.405	34.3717	101.441	43.5378	0	0	35.2273	-16000	0	23.6266	104
DATA	1617885482	520085096	2801	256	2021-04-08	14:38:02	nan	nan	nan	101.401	34.399	101.441	43.5378	0	0	35.2546	-16000	0	23.6273	 55
DATA	1617885483	270085096	2804	256	2021-04-08	14:38:03	nan	nan	nan	101.4	34.4141	101.441	43.5378	0	0	35.2697	-16000	0	23.6271	  7
DATA	1617885485	520085096	2813	256	2021-04-08	14:38:05	nan	nan	nan	101.402	34.457	101.441	43.5378	0	0	35.3113	-16000	0	23.6266	 53
DATA	1617885486	270085096	2816	256	2021-04-08	14:38:06	nan	nan	nan	101.4	34.4665	101.44	43.5378	0	0	35.3206	-16000	0	23.6266	225
DATA	1617885489	519809961	2829	256	2021-04-08	14:38:09	nan	nan	nan	101.398	34.5269	101.438	43.5378	0	0	35.3792	-16000	0	23.6266	168
DATA	1617885491	269809961	2836	256	2021-04-08	14:38:11	nan	nan	nan	101.396	34.5536	101.436	43.5378	0	0	35.4064	-16000	0	23.6266	140
DATA	1617885494	769809961	2850	256	2021-04-08	14:38:14	nan	nan	nan	101.394	34.6158	101.434	43.5378	0	0	35.4675	-16000	0	23.6266	152
DATA	1617885495	19809961	2851	256	2021-04-08	14:38:15	nan	nan	nan	101.395	34.6232	101.436	43.5378	0	0	35.475	-16000	0	23.625	238
DATA	1617885498	269458055	2864	256	2021-04-08	14:38:18	nan	nan	nan	101.392	34.6782	101.431	43.5378	0	0	35.5287	-16000	0	23.6266	152
DATA	1617885499	269458055	2868	256	2021-04-08	14:38:19	nan	nan	nan	101.392	34.69	101.43	43.5378	0	0	35.5403	-16000	0	23.627	198
DATA	1617885500	519458055	2873	256	2021-04-08	14:38:20	nan	nan	nan	101.39	34.7189	101.426	43.5378	0	0	35.5688	-16000	0	23.6281	 85
DATA	1617885501	769458055	2878	256	2021-04-08	14:38:21	nan	nan	nan	101.39	34.739	101.426	43.5378	0	0	35.5888	-16000	0	23.6266	 50
DATA	1617885502	19458055	2879	256	2021-04-08	14:38:22	nan	nan	nan	101.39	34.7422	101.426	43.5371	0	0	35.5914	-16000	0	23.625	221
DATA	1617885503	519134044	2885	256	2021-04-08	14:38:23	nan	nan	nan	101.387	34.7671	101.425	43.5375	0	0	35.6167	-16000	0	23.6266	125
DATA	1617885506	769134044	2898	256	2021-04-08	14:38:26	nan	nan	nan	101.39	34.8276	101.428	43.5378	0	0	35.6749	-16000	0	23.625	 47
DATA	1617885507	519134044	2901	256	2021-04-08	14:38:27	nan	nan	nan	101.389	34.8349	101.428	43.5378	0	0	35.6829	-16000	0	23.626	 84
